地域匹配关系,,,,,,,,
省,省id,市,市id,区,区id,经销商,经销商id,经销商是否已关闭
山东省,370000,菏泽市,371700,定陶县,371727,上海物流,1812,否
山东省,370000,菏泽市,371700,东明县,371728,家易涂,1809,否
山东省,370000,菏泽市,371700,东明县,371728,上海物流,1812,否
山东省,370000,菏泽市,371700,其它区,371729,家易涂,1809,否
山东省,370000,菏泽市,371700,其它区,371729,上海物流,1812,否
河南省,410000,郑州市,410100,中原区,410102,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,中原区,410102,家易涂,1809,否
河南省,410000,郑州市,410100,二七区,410103,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,二七区,410103,家易涂,1809,否
河南省,410000,郑州市,410100,管城回族区,410104,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,管城回族区,410104,家易涂,1809,否
河南省,410000,郑州市,410100,金水区,410105,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,金水区,410105,家易涂,1809,否
河南省,410000,郑州市,410100,上街区,410106,家易涂,1809,否
河南省,410000,郑州市,410100,上街区,410106,上海物流,1812,否
河南省,410000,郑州市,410100,惠济区,410108,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,惠济区,410108,家易涂,1809,否
河南省,410000,郑州市,410100,中牟县,410122,家易涂,1809,否
河南省,410000,郑州市,410100,中牟县,410122,上海物流,1812,否
河南省,410000,郑州市,410100,巩义市,410181,家易涂,1809,否
河南省,410000,郑州市,410100,巩义市,410181,上海物流,1812,否
河南省,410000,郑州市,410100,荥阳市,410182,家易涂,1809,否
河南省,410000,郑州市,410100,荥阳市,410182,上海物流,1812,否
河南省,410000,郑州市,410100,新密市,410183,家易涂,1809,否
河南省,410000,郑州市,410100,新密市,410183,上海物流,1812,否
河南省,410000,郑州市,410100,新郑市,410184,家易涂,1809,否
河南省,410000,郑州市,410100,新郑市,410184,上海物流,1812,否
河南省,410000,郑州市,410100,登封市,410185,家易涂,1809,否
河南省,410000,郑州市,410100,登封市,410185,上海物流,1812,否
河南省,410000,郑州市,410100,郑东新区,410186,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,郑东新区,410186,家易涂,1809,否
河南省,410000,郑州市,410100,高新区,410187,郑州（东）建材大世界贝斯特装饰材料商行,1787,否
河南省,410000,郑州市,410100,高新区,410187,家易涂,1809,否
河南省,410000,郑州市,410100,其它区,410188,家易涂,1809,否
河南省,410000,郑州市,410100,其它区,410188,上海物流,1812,否
河南省,410000,开封市,410200,龙亭区,410202,家易涂,1809,否
河南省,410000,开封市,410200,龙亭区,410202,上海物流,1812,否
河南省,410000,开封市,410200,顺河回族区,410203,家易涂,1809,否
河南省,410000,开封市,410200,顺河回族区,410203,上海物流,1812,否
河南省,410000,开封市,410200,鼓楼区,410204,家易涂,1809,否
河南省,410000,开封市,410200,鼓楼区,410204,上海物流,1812,否
河南省,410000,开封市,410200,禹王台区,410205,家易涂,1809,否
河南省,410000,开封市,410200,禹王台区,410205,上海物流,1812,否
河南省,410000,开封市,410200,金明区,410211,家易涂,1809,否
河南省,410000,开封市,410200,金明区,410211,上海物流,1812,否
河南省,410000,开封市,410200,杞县,410221,家易涂,1809,否
河南省,410000,开封市,410200,杞县,410221,上海物流,1812,否
河南省,410000,开封市,410200,通许县,410222,家易涂,1809,否
河南省,410000,开封市,410200,通许县,410222,上海物流,1812,否
河南省,410000,开封市,410200,尉氏县,410223,家易涂,1809,否
河南省,410000,开封市,410200,尉氏县,410223,上海物流,1812,否
河南省,410000,开封市,410200,开封县,410224,家易涂,1809,否
河南省,410000,开封市,410200,开封县,410224,上海物流,1812,否
河南省,410000,开封市,410200,兰考县,410225,家易涂,1809,否
河南省,410000,开封市,410200,兰考县,410225,上海物流,1812,否
河南省,410000,开封市,410200,其它区,410226,家易涂,1809,否
河南省,410000,开封市,410200,其它区,410226,上海物流,1812,否
河南省,410000,洛阳市,410300,老城区,410302,家易涂,1809,否
河南省,410000,洛阳市,410300,老城区,410302,上海物流,1812,否
河南省,410000,洛阳市,410300,西工区,410303,家易涂,1809,否
河南省,410000,洛阳市,410300,西工区,410303,上海物流,1812,否
河南省,410000,洛阳市,410300,廛河回族区,410304,家易涂,1809,否
河南省,410000,洛阳市,410300,廛河回族区,410304,上海物流,1812,否
河南省,410000,洛阳市,410300,涧西区,410305,家易涂,1809,否
河南省,410000,洛阳市,410300,涧西区,410305,上海物流,1812,否
河南省,410000,洛阳市,410300,吉利区,410306,家易涂,1809,否
河南省,410000,洛阳市,410300,吉利区,410306,上海物流,1812,否
河南省,410000,洛阳市,410300,洛龙区,410307,家易涂,1809,否
河南省,410000,洛阳市,410300,洛龙区,410307,上海物流,1812,否
河南省,410000,洛阳市,410300,孟津县,410322,家易涂,1809,否
河南省,410000,洛阳市,410300,孟津县,410322,上海物流,1812,否
河南省,410000,洛阳市,410300,新安县,410323,家易涂,1809,否
河南省,410000,洛阳市,410300,新安县,410323,上海物流,1812,否
河南省,410000,洛阳市,410300,栾川县,410324,家易涂,1809,否
河南省,410000,洛阳市,410300,栾川县,410324,上海物流,1812,否
河南省,410000,洛阳市,410300,嵩县,410325,家易涂,1809,否
河南省,410000,洛阳市,410300,嵩县,410325,上海物流,1812,否
河南省,410000,洛阳市,410300,汝阳县,410326,家易涂,1809,否
河南省,410000,洛阳市,410300,汝阳县,410326,上海物流,1812,否
河南省,410000,洛阳市,410300,宜阳县,410327,家易涂,1809,否
河南省,410000,洛阳市,410300,宜阳县,410327,上海物流,1812,否
河南省,410000,洛阳市,410300,洛宁县,410328,家易涂,1809,否
河南省,410000,洛阳市,410300,洛宁县,410328,上海物流,1812,否
河南省,410000,洛阳市,410300,伊川县,410329,家易涂,1809,否
河南省,410000,洛阳市,410300,伊川县,410329,上海物流,1812,否
河南省,410000,洛阳市,410300,偃师市,410381,家易涂,1809,否
河南省,410000,洛阳市,410300,偃师市,410381,上海物流,1812,否
河南省,410000,洛阳市,410300,高新区,471004,家易涂,1809,否
河南省,410000,洛阳市,410300,高新区,471004,上海物流,1812,否
河南省,410000,洛阳市,410300,其它区,471005,家易涂,1809,否
河南省,410000,洛阳市,410300,其它区,471005,上海物流,1812,否
河南省,410000,平顶山市,410400,新华区,410402,家易涂,1809,否
河南省,410000,平顶山市,410400,新华区,410402,上海物流,1812,否
河南省,410000,平顶山市,410400,卫东区,410403,家易涂,1809,否
河南省,410000,平顶山市,410400,卫东区,410403,上海物流,1812,否
河南省,410000,平顶山市,410400,石龙区,410404,家易涂,1809,否
河南省,410000,平顶山市,410400,石龙区,410404,上海物流,1812,否
河南省,410000,平顶山市,410400,湛河区,410411,家易涂,1809,否
河南省,410000,平顶山市,410400,湛河区,410411,上海物流,1812,否
河南省,410000,平顶山市,410400,宝丰县,410421,家易涂,1809,否
河南省,410000,平顶山市,410400,宝丰县,410421,上海物流,1812,否
河南省,410000,平顶山市,410400,叶县,410422,家易涂,1809,否
河南省,410000,平顶山市,410400,叶县,410422,上海物流,1812,否
河南省,410000,平顶山市,410400,鲁山县,410423,家易涂,1809,否
河南省,410000,平顶山市,410400,鲁山县,410423,上海物流,1812,否
河南省,410000,平顶山市,410400,郏县,410425,家易涂,1809,否
河南省,410000,平顶山市,410400,郏县,410425,上海物流,1812,否
河南省,410000,平顶山市,410400,舞钢市,410481,家易涂,1809,否
河南省,410000,平顶山市,410400,舞钢市,410481,上海物流,1812,否
河南省,410000,平顶山市,410400,汝州市,410482,家易涂,1809,否
河南省,410000,平顶山市,410400,汝州市,410482,上海物流,1812,否
河南省,410000,平顶山市,410400,其它区,410483,家易涂,1809,否
河南省,410000,平顶山市,410400,其它区,410483,上海物流,1812,否
河南省,410000,安阳市,410500,文峰区,410502,家易涂,1809,否
河南省,410000,安阳市,410500,文峰区,410502,上海物流,1812,否
河南省,410000,安阳市,410500,北关区,410503,家易涂,1809,否
河南省,410000,安阳市,410500,北关区,410503,上海物流,1812,否
河南省,410000,安阳市,410500,殷都区,410505,家易涂,1809,否
河南省,410000,安阳市,410500,殷都区,410505,上海物流,1812,否
河南省,410000,安阳市,410500,龙安区,410506,家易涂,1809,否
河南省,410000,安阳市,410500,龙安区,410506,上海物流,1812,否
河南省,410000,安阳市,410500,安阳县,410522,家易涂,1809,否
河南省,410000,安阳市,410500,安阳县,410522,上海物流,1812,否
河南省,410000,安阳市,410500,汤阴县,410523,家易涂,1809,否
河南省,410000,安阳市,410500,汤阴县,410523,上海物流,1812,否
河南省,410000,安阳市,410500,滑县,410526,家易涂,1809,否
河南省,410000,安阳市,410500,滑县,410526,上海物流,1812,否
河南省,410000,安阳市,410500,内黄县,410527,家易涂,1809,否
河南省,410000,安阳市,410500,内黄县,410527,上海物流,1812,否
河南省,410000,安阳市,410500,林州市,410581,家易涂,1809,否
河南省,410000,安阳市,410500,林州市,410581,上海物流,1812,否
河南省,410000,安阳市,410500,其它区,410582,家易涂,1809,否
河南省,410000,安阳市,410500,其它区,410582,上海物流,1812,否
河南省,410000,鹤壁市,410600,鹤山区,410602,家易涂,1809,否
河南省,410000,鹤壁市,410600,鹤山区,410602,上海物流,1812,否
河南省,410000,鹤壁市,410600,山城区,410603,家易涂,1809,否
河南省,410000,鹤壁市,410600,山城区,410603,上海物流,1812,否
河南省,410000,鹤壁市,410600,淇滨区,410611,家易涂,1809,否
河南省,410000,鹤壁市,410600,淇滨区,410611,上海物流,1812,否
河南省,410000,鹤壁市,410600,浚县,410621,家易涂,1809,否
河南省,410000,鹤壁市,410600,浚县,410621,上海物流,1812,否
河南省,410000,鹤壁市,410600,淇县,410622,家易涂,1809,否
河南省,410000,鹤壁市,410600,淇县,410622,上海物流,1812,否
河南省,410000,鹤壁市,410600,其它区,410623,家易涂,1809,否
河南省,410000,鹤壁市,410600,其它区,410623,上海物流,1812,否
河南省,410000,新乡市,410700,红旗区,410702,家易涂,1809,否
河南省,410000,新乡市,410700,红旗区,410702,上海物流,1812,否
河南省,410000,新乡市,410700,卫滨区,410703,家易涂,1809,否
河南省,410000,新乡市,410700,卫滨区,410703,上海物流,1812,否
河南省,410000,新乡市,410700,凤泉区,410704,家易涂,1809,否
河南省,410000,新乡市,410700,凤泉区,410704,上海物流,1812,否
河南省,410000,新乡市,410700,牧野区,410711,家易涂,1809,否
河南省,410000,新乡市,410700,牧野区,410711,上海物流,1812,否
河南省,410000,新乡市,410700,新乡县,410721,家易涂,1809,否
河南省,410000,新乡市,410700,新乡县,410721,上海物流,1812,否
河南省,410000,新乡市,410700,获嘉县,410724,家易涂,1809,否
河南省,410000,新乡市,410700,获嘉县,410724,上海物流,1812,否
河南省,410000,新乡市,410700,原阳县,410725,家易涂,1809,否
河南省,410000,新乡市,410700,原阳县,410725,上海物流,1812,否
河南省,410000,新乡市,410700,延津县,410726,家易涂,1809,否
河南省,410000,新乡市,410700,延津县,410726,上海物流,1812,否
河南省,410000,新乡市,410700,封丘县,410727,家易涂,1809,否
河南省,410000,新乡市,410700,封丘县,410727,上海物流,1812,否
河南省,410000,新乡市,410700,长垣县,410728,家易涂,1809,否
河南省,410000,新乡市,410700,长垣县,410728,上海物流,1812,否
河南省,410000,新乡市,410700,卫辉市,410781,家易涂,1809,否
河南省,410000,新乡市,410700,卫辉市,410781,上海物流,1812,否
河南省,410000,新乡市,410700,辉县市,410782,家易涂,1809,否
河南省,410000,新乡市,410700,辉县市,410782,上海物流,1812,否
河南省,410000,新乡市,410700,其它区,410783,家易涂,1809,否
河南省,410000,新乡市,410700,其它区,410783,上海物流,1812,否
河南省,410000,焦作市,410800,解放区,410802,家易涂,1809,否
河南省,410000,焦作市,410800,解放区,410802,上海物流,1812,否
河南省,410000,焦作市,410800,中站区,410803,家易涂,1809,否
河南省,410000,焦作市,410800,中站区,410803,上海物流,1812,否
河南省,410000,焦作市,410800,马村区,410804,家易涂,1809,否
河南省,410000,焦作市,410800,马村区,410804,上海物流,1812,否
河南省,410000,焦作市,410800,山阳区,410811,家易涂,1809,否
河南省,410000,焦作市,410800,山阳区,410811,上海物流,1812,否
河南省,410000,焦作市,410800,修武县,410821,家易涂,1809,否
河南省,410000,焦作市,410800,修武县,410821,上海物流,1812,否
河南省,410000,焦作市,410800,博爱县,410822,家易涂,1809,否
河南省,410000,焦作市,410800,博爱县,410822,上海物流,1812,否
河南省,410000,焦作市,410800,武陟县,410823,家易涂,1809,否
河南省,410000,焦作市,410800,武陟县,410823,上海物流,1812,否
河南省,410000,焦作市,410800,温县,410825,家易涂,1809,否
河南省,410000,焦作市,410800,温县,410825,上海物流,1812,否
河南省,410000,焦作市,410800,沁阳市,410882,家易涂,1809,否
河南省,410000,焦作市,410800,沁阳市,410882,上海物流,1812,否
河南省,410000,焦作市,410800,孟州市,410883,家易涂,1809,否
河南省,410000,焦作市,410800,孟州市,410883,上海物流,1812,否
河南省,410000,焦作市,410800,其它区,410884,家易涂,1809,否
河南省,410000,焦作市,410800,其它区,410884,上海物流,1812,否
河南省,410000,济源市,410881,,,多乐士经销商,1804,是
河南省,410000,济源市,410881,,,家易涂,1809,否
河南省,410000,济源市,410881,,,上海物流,1812,否
河南省,410000,濮阳市,410900,华龙区,410902,家易涂,1809,否
河南省,410000,濮阳市,410900,华龙区,410902,上海物流,1812,否
河南省,410000,濮阳市,410900,清丰县,410922,家易涂,1809,否
河南省,410000,濮阳市,410900,清丰县,410922,上海物流,1812,否
河南省,410000,濮阳市,410900,南乐县,410923,家易涂,1809,否
河南省,410000,濮阳市,410900,南乐县,410923,上海物流,1812,否
河南省,410000,濮阳市,410900,范县,410926,家易涂,1809,否
河南省,410000,濮阳市,410900,范县,410926,上海物流,1812,否
河南省,410000,濮阳市,410900,台前县,410927,家易涂,1809,否
河南省,410000,濮阳市,410900,台前县,410927,上海物流,1812,否
河南省,410000,濮阳市,410900,濮阳县,410928,家易涂,1809,否
河南省,410000,濮阳市,410900,濮阳县,410928,上海物流,1812,否
河南省,410000,濮阳市,410900,其它区,410929,家易涂,1809,否
河南省,410000,濮阳市,410900,其它区,410929,上海物流,1812,否
河南省,410000,许昌市,411000,魏都区,411002,家易涂,1809,否
河南省,410000,许昌市,411000,魏都区,411002,上海物流,1812,否
河南省,410000,许昌市,411000,许昌县,411023,家易涂,1809,否
河南省,410000,许昌市,411000,许昌县,411023,上海物流,1812,否
河南省,410000,许昌市,411000,鄢陵县,411024,家易涂,1809,否
河南省,410000,许昌市,411000,鄢陵县,411024,上海物流,1812,否
河南省,410000,许昌市,411000,襄城县,411025,家易涂,1809,否
河南省,410000,许昌市,411000,襄城县,411025,上海物流,1812,否
河南省,410000,许昌市,411000,禹州市,411081,家易涂,1809,否
河南省,410000,许昌市,411000,禹州市,411081,上海物流,1812,否
河南省,410000,许昌市,411000,长葛市,411082,家易涂,1809,否
河南省,410000,许昌市,411000,长葛市,411082,上海物流,1812,否
河南省,410000,许昌市,411000,其它区,411083,家易涂,1809,否
河南省,410000,许昌市,411000,其它区,411083,上海物流,1812,否
河南省,410000,漯河市,411100,源汇区,411102,家易涂,1809,否
河南省,410000,漯河市,411100,源汇区,411102,上海物流,1812,否
河南省,410000,漯河市,411100,郾城区,411103,家易涂,1809,否
河南省,410000,漯河市,411100,郾城区,411103,上海物流,1812,否
河南省,410000,漯河市,411100,召陵区,411104,家易涂,1809,否
河南省,410000,漯河市,411100,召陵区,411104,上海物流,1812,否
河南省,410000,漯河市,411100,舞阳县,411121,家易涂,1809,否
河南省,410000,漯河市,411100,舞阳县,411121,上海物流,1812,否
河南省,410000,漯河市,411100,临颍县,411122,家易涂,1809,否
河南省,410000,漯河市,411100,临颍县,411122,上海物流,1812,否
河南省,410000,漯河市,411100,其它区,411123,家易涂,1809,否
河南省,410000,漯河市,411100,其它区,411123,上海物流,1812,否
河南省,410000,三门峡市,411200,湖滨区,411202,家易涂,1809,否
河南省,410000,三门峡市,411200,湖滨区,411202,上海物流,1812,否
河南省,410000,三门峡市,411200,渑池县,411221,家易涂,1809,否
河南省,410000,三门峡市,411200,渑池县,411221,上海物流,1812,否
河南省,410000,三门峡市,411200,陕县,411222,家易涂,1809,否
河南省,410000,三门峡市,411200,陕县,411222,上海物流,1812,否
河南省,410000,三门峡市,411200,卢氏县,411224,家易涂,1809,否
河南省,410000,三门峡市,411200,卢氏县,411224,上海物流,1812,否
河南省,410000,三门峡市,411200,义马市,411281,家易涂,1809,否
河南省,410000,三门峡市,411200,义马市,411281,上海物流,1812,否
河南省,410000,三门峡市,411200,灵宝市,411282,家易涂,1809,否
河南省,410000,三门峡市,411200,灵宝市,411282,上海物流,1812,否
河南省,410000,三门峡市,411200,其它区,411283,家易涂,1809,否
河南省,410000,三门峡市,411200,其它区,411283,上海物流,1812,否
河南省,410000,南阳市,411300,宛城区,411302,家易涂,1809,否
河南省,410000,南阳市,411300,宛城区,411302,上海物流,1812,否
河南省,410000,南阳市,411300,卧龙区,411303,家易涂,1809,否
河南省,410000,南阳市,411300,卧龙区,411303,上海物流,1812,否
河南省,410000,南阳市,411300,南召县,411321,家易涂,1809,否
河南省,410000,南阳市,411300,南召县,411321,上海物流,1812,否
河南省,410000,南阳市,411300,方城县,411322,家易涂,1809,否
河南省,410000,南阳市,411300,方城县,411322,上海物流,1812,否
河南省,410000,南阳市,411300,西峡县,411323,家易涂,1809,否
河南省,410000,南阳市,411300,西峡县,411323,上海物流,1812,否
河南省,410000,南阳市,411300,镇平县,411324,家易涂,1809,否
河南省,410000,南阳市,411300,镇平县,411324,上海物流,1812,否
河南省,410000,南阳市,411300,内乡县,411325,家易涂,1809,否
河南省,410000,南阳市,411300,内乡县,411325,上海物流,1812,否
河南省,410000,南阳市,411300,淅川县,411326,家易涂,1809,否
河南省,410000,南阳市,411300,淅川县,411326,上海物流,1812,否
河南省,410000,南阳市,411300,社旗县,411327,家易涂,1809,否
河南省,410000,南阳市,411300,社旗县,411327,上海物流,1812,否
河南省,410000,南阳市,411300,唐河县,411328,家易涂,1809,否
河南省,410000,南阳市,411300,唐河县,411328,上海物流,1812,否
河南省,410000,南阳市,411300,新野县,411329,家易涂,1809,否
河南省,410000,南阳市,411300,新野县,411329,上海物流,1812,否
河南省,410000,南阳市,411300,桐柏县,411330,家易涂,1809,否
河南省,410000,南阳市,411300,桐柏县,411330,上海物流,1812,否
河南省,410000,南阳市,411300,邓州市,411381,家易涂,1809,否
河南省,410000,南阳市,411300,邓州市,411381,上海物流,1812,否
河南省,410000,南阳市,411300,其它区,411382,家易涂,1809,否
河南省,410000,南阳市,411300,其它区,411382,上海物流,1812,否
河南省,410000,商丘市,411400,梁园区,411402,家易涂,1809,否
河南省,410000,商丘市,411400,梁园区,411402,上海物流,1812,否
河南省,410000,商丘市,411400,睢阳区,411403,家易涂,1809,否
河南省,410000,商丘市,411400,睢阳区,411403,上海物流,1812,否
河南省,410000,商丘市,411400,民权县,411421,家易涂,1809,否
河南省,410000,商丘市,411400,民权县,411421,上海物流,1812,否
河南省,410000,商丘市,411400,睢县,411422,家易涂,1809,否
河南省,410000,商丘市,411400,睢县,411422,上海物流,1812,否
河南省,410000,商丘市,411400,宁陵县,411423,家易涂,1809,否
河南省,410000,商丘市,411400,宁陵县,411423,上海物流,1812,否
河南省,410000,商丘市,411400,柘城县,411424,家易涂,1809,否
河南省,410000,商丘市,411400,柘城县,411424,上海物流,1812,否
河南省,410000,商丘市,411400,虞城县,411425,家易涂,1809,否
河南省,410000,商丘市,411400,虞城县,411425,上海物流,1812,否
河南省,410000,商丘市,411400,夏邑县,411426,家易涂,1809,否
河南省,410000,商丘市,411400,夏邑县,411426,上海物流,1812,否
河南省,410000,商丘市,411400,永城市,411481,家易涂,1809,否
河南省,410000,商丘市,411400,永城市,411481,上海物流,1812,否
河南省,410000,商丘市,411400,其它区,411482,家易涂,1809,否
河南省,410000,商丘市,411400,其它区,411482,上海物流,1812,否
河南省,410000,信阳市,411500,浉河区,411502,家易涂,1809,否
河南省,410000,信阳市,411500,浉河区,411502,上海物流,1812,否
河南省,410000,信阳市,411500,平桥区,411503,家易涂,1809,否
河南省,410000,信阳市,411500,平桥区,411503,上海物流,1812,否
河南省,410000,信阳市,411500,罗山县,411521,家易涂,1809,否
河南省,410000,信阳市,411500,罗山县,411521,上海物流,1812,否
河南省,410000,信阳市,411500,光山县,411522,家易涂,1809,否
河南省,410000,信阳市,411500,光山县,411522,上海物流,1812,否
河南省,410000,信阳市,411500,新县,411523,家易涂,1809,否
河南省,410000,信阳市,411500,新县,411523,上海物流,1812,否
河南省,410000,信阳市,411500,商城县,411524,家易涂,1809,否
河南省,410000,信阳市,411500,商城县,411524,上海物流,1812,否
河南省,410000,信阳市,411500,固始县,411525,家易涂,1809,否
河南省,410000,信阳市,411500,固始县,411525,上海物流,1812,否
河南省,410000,信阳市,411500,潢川县,411526,家易涂,1809,否
河南省,410000,信阳市,411500,潢川县,411526,上海物流,1812,否
河南省,410000,信阳市,411500,淮滨县,411527,家易涂,1809,否
河南省,410000,信阳市,411500,淮滨县,411527,上海物流,1812,否
河南省,410000,信阳市,411500,息县,411528,家易涂,1809,否
河南省,410000,信阳市,411500,息县,411528,上海物流,1812,否
河南省,410000,信阳市,411500,其它区,411529,家易涂,1809,否
河南省,410000,信阳市,411500,其它区,411529,上海物流,1812,否
河南省,410000,周口市,411600,川汇区,411602,家易涂,1809,否
河南省,410000,周口市,411600,川汇区,411602,上海物流,1812,否
河南省,410000,周口市,411600,扶沟县,411621,家易涂,1809,否
河南省,410000,周口市,411600,扶沟县,411621,上海物流,1812,否
河南省,410000,周口市,411600,西华县,411622,家易涂,1809,否
河南省,410000,周口市,411600,西华县,411622,上海物流,1812,否
河南省,410000,周口市,411600,商水县,411623,家易涂,1809,否
河南省,410000,周口市,411600,商水县,411623,上海物流,1812,否
河南省,410000,周口市,411600,沈丘县,411624,家易涂,1809,否
河南省,410000,周口市,411600,沈丘县,411624,上海物流,1812,否
河南省,410000,周口市,411600,郸城县,411625,家易涂,1809,否
河南省,410000,周口市,411600,郸城县,411625,上海物流,1812,否
河南省,410000,周口市,411600,淮阳县,411626,家易涂,1809,否
河南省,410000,周口市,411600,淮阳县,411626,上海物流,1812,否
河南省,410000,周口市,411600,太康县,411627,家易涂,1809,否
河南省,410000,周口市,411600,太康县,411627,上海物流,1812,否
河南省,410000,周口市,411600,鹿邑县,411628,家易涂,1809,否
河南省,410000,周口市,411600,鹿邑县,411628,上海物流,1812,否
河南省,410000,周口市,411600,项城市,411681,家易涂,1809,否
河南省,410000,周口市,411600,项城市,411681,上海物流,1812,否
河南省,410000,周口市,411600,其它区,411682,家易涂,1809,否
河南省,410000,周口市,411600,其它区,411682,上海物流,1812,否
河南省,410000,驻马店市,411700,驿城区,411702,家易涂,1809,否
河南省,410000,驻马店市,411700,驿城区,411702,上海物流,1812,否
河南省,410000,驻马店市,411700,西平县,411721,家易涂,1809,否
河南省,410000,驻马店市,411700,西平县,411721,上海物流,1812,否
河南省,410000,驻马店市,411700,上蔡县,411722,家易涂,1809,否
河南省,410000,驻马店市,411700,上蔡县,411722,上海物流,1812,否
河南省,410000,驻马店市,411700,平舆县,411723,家易涂,1809,否
河南省,410000,驻马店市,411700,平舆县,411723,上海物流,1812,否
河南省,410000,驻马店市,411700,正阳县,411724,家易涂,1809,否
河南省,410000,驻马店市,411700,正阳县,411724,上海物流,1812,否
河南省,410000,驻马店市,411700,确山县,411725,家易涂,1809,否
河南省,410000,驻马店市,411700,确山县,411725,上海物流,1812,否
河南省,410000,驻马店市,411700,泌阳县,411726,家易涂,1809,否
河南省,410000,驻马店市,411700,泌阳县,411726,上海物流,1812,否
河南省,410000,驻马店市,411700,汝南县,411727,家易涂,1809,否
河南省,410000,驻马店市,411700,汝南县,411727,上海物流,1812,否
河南省,410000,驻马店市,411700,遂平县,411728,家易涂,1809,否
河南省,410000,驻马店市,411700,遂平县,411728,上海物流,1812,否
河南省,410000,驻马店市,411700,新蔡县,411729,家易涂,1809,否
河南省,410000,驻马店市,411700,新蔡县,411729,上海物流,1812,否
河南省,410000,驻马店市,411700,其它区,411730,家易涂,1809,否
河南省,410000,驻马店市,411700,其它区,411730,上海物流,1812,否
湖北省,420000,武汉市,420100,江岸区,420102,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,江岸区,420102,家易涂,1809,否
湖北省,420000,武汉市,420100,江汉区,420103,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,江汉区,420103,家易涂,1809,否
湖北省,420000,武汉市,420100,硚口区,420104,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,硚口区,420104,家易涂,1809,否
湖北省,420000,武汉市,420100,汉阳区,420105,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,汉阳区,420105,家易涂,1809,否
湖北省,420000,武汉市,420100,武昌区,420106,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,武昌区,420106,家易涂,1809,否
湖北省,420000,武汉市,420100,青山区,420107,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,青山区,420107,家易涂,1809,否
湖北省,420000,武汉市,420100,洪山区,420111,武汉市青山区多乐士佳美建材经营部,1785,否
湖北省,420000,武汉市,420100,洪山区,420111,家易涂,1809,否
湖北省,420000,武汉市,420100,东西湖区,420112,家易涂,1809,否
湖北省,420000,武汉市,420100,东西湖区,420112,上海物流,1812,否
湖北省,420000,武汉市,420100,汉南区,420113,家易涂,1809,否
湖北省,420000,武汉市,420100,汉南区,420113,上海物流,1812,否
湖北省,420000,武汉市,420100,蔡甸区,420114,家易涂,1809,否
湖北省,420000,武汉市,420100,蔡甸区,420114,上海物流,1812,否
湖北省,420000,武汉市,420100,江夏区,420115,家易涂,1809,否
湖北省,420000,武汉市,420100,江夏区,420115,上海物流,1812,否
湖北省,420000,武汉市,420100,黄陂区,420116,家易涂,1809,否
湖北省,420000,武汉市,420100,黄陂区,420116,上海物流,1812,否
湖北省,420000,武汉市,420100,新洲区,420117,家易涂,1809,否
湖北省,420000,武汉市,420100,新洲区,420117,上海物流,1812,否
湖北省,420000,武汉市,420100,其它区,420118,多乐士经销商,1804,是
湖北省,420000,武汉市,420100,其它区,420118,家易涂,1809,否
湖北省,420000,武汉市,420100,其它区,420118,上海物流,1812,否
湖北省,420000,黄石市,420200,黄石港区,420202,家易涂,1809,否
湖北省,420000,黄石市,420200,黄石港区,420202,上海物流,1812,否
湖北省,420000,黄石市,420200,西塞山区,420203,家易涂,1809,否
湖北省,420000,黄石市,420200,西塞山区,420203,上海物流,1812,否
湖北省,420000,黄石市,420200,下陆区,420204,家易涂,1809,否
湖北省,420000,黄石市,420200,下陆区,420204,上海物流,1812,否
湖北省,420000,黄石市,420200,铁山区,420205,家易涂,1809,否
湖北省,420000,黄石市,420200,铁山区,420205,上海物流,1812,否
湖北省,420000,黄石市,420200,阳新县,420222,家易涂,1809,否
湖北省,420000,黄石市,420200,阳新县,420222,上海物流,1812,否
湖北省,420000,黄石市,420200,大冶市,420281,家易涂,1809,否
湖北省,420000,黄石市,420200,大冶市,420281,上海物流,1812,否
湖北省,420000,黄石市,420200,其它区,420282,家易涂,1809,否
湖北省,420000,黄石市,420200,其它区,420282,上海物流,1812,否
湖北省,420000,十堰市,420300,茅箭区,420302,家易涂,1809,否
湖北省,420000,十堰市,420300,茅箭区,420302,上海物流,1812,否
湖北省,420000,十堰市,420300,张湾区,420303,家易涂,1809,否
湖北省,420000,十堰市,420300,张湾区,420303,上海物流,1812,否
湖北省,420000,十堰市,420300,郧县,420321,家易涂,1809,否
湖北省,420000,十堰市,420300,郧县,420321,上海物流,1812,否
